Logo (ruta),Título,Descripción,Inscripciones,Vistas,Rating general,Rating por estrellas,Rating del contenido
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/6c/a212dc3549455fa03ac5d3473fa59e/Finanzas-2.jpg,Matemáticas financieras,"En el curso matemáticas financieras se explica la relación que tiene el dinero y su valor a través del tiempo. Se abordan los temas de interés simple, interés compuesto, anualidades, perpetuidades, amortizaciones, valor presente y valor futuro, todos ellos elementos básicos que el administrador financiero deberá aplicar en los análisis de opciones de inversión o financiamiento.",18853,46351,4.8,"[{'Estrellas': 5, 'Porcentaje': '81.97'}, {'Estrellas': 4, 'Porcentaje': '15.31'}, {'Estrellas': 3, 'Porcentaje': '1.62'}, {'Estrellas': 2, 'Porcentaje': '0.81'}, {'Estrellas': 1, 'Porcentaje': '0.27'}]",97
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/5e/054c7165dc474e9a074d3c7b99072f/Database-System_3.jpg,NoSQL systems,"Welcome to the specialization course of NoSQL Systems. This course will be completed on six weeks, it will be supported with videos and exercises that will allow you to identify the differences between the relational and NoSQL databases. 
As part of these alternative technologies the student will learn the main characteristics and how to implement the typical NoSQL databases, such as Key-value, columnar, document and graph. 
Let's start!

After completing this course, a learner will be able to
●	Identify what type of NoSQL database to implement based on business requirements (key-value, document, full text, graph, etc.)
●	Apply NoSQL data modeling from application specific queries
●	Use Atomic Aggregates and denormalization as data modelling techniques to optimize query processing

Software to download:
MongoDB
Neo4j
SAPIQ
Cassandra

In case you have a Mac / IOS operating system you will need to use a virtual Machine (VirtualBox, Vmware).",7290,17549,4.2,"[{'Estrellas': 5, 'Porcentaje': '60.55'}, {'Estrellas': 4, 'Porcentaje': '17.43'}, {'Estrellas': 3, 'Porcentaje': '8.25'}, {'Estrellas': 2, 'Porcentaje': '5.50'}, {'Estrellas': 1, 'Porcentaje': '8.25'}]",0
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/6a/2ad187db614134a4d661229bb5e6a1/NuevosModelosNegocio_FINAL.jpg,Nuevos modelos de negocios en el siglo XXI,"Este curso está dirigido a toda persona que quiera adquirir las bases fundamentales para comprender los alcances sociales, económicos y medioambientales de la responsabilidad social.El conocimiento adquirido te ayudará a generar ideas que se traducirán en impactos positivos para tu negocio u organización con responsabilidad social. Esto con el objeto de tener organizaciones y sociedades comprometidas con la nueva forma de hacer negocios, mismos que medirán su éxito social y económico con base en el progreso social, lo que garantiza su viabilidad a largo plazo.",9240,13969,4.7,"[{'Estrellas': 5, 'Porcentaje': '78.37'}, {'Estrellas': 4, 'Porcentaje': '18.01'}, {'Estrellas': 3, 'Porcentaje': '0.90'}, {'Estrellas': 2, 'Porcentaje': '0.90'}, {'Estrellas': 1, 'Porcentaje': '1.80'}]",0
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/74/b34c91ff7e42c88ae807d84848f51c/NutricionObesidad_FINAL.jpg,Nutrición y obesidad: control de sobrepeso,"En este curso, ofrecido por la UNAM, reconocerás una herramienta para evitar, manejar y controlar el sobrepeso y la obesidad, al destacar la importancia del autocuidado y el apoyo familiar en el manejo de este padecimiento. Te mostrará el verdadero valor de los alimentos como compañeros de tu vida, te alejará de los kilos de más y te forjará hábitos saludables que marcarán una senda de salud perdurable.",151719,286244,4.8,"[{'Estrellas': 5, 'Porcentaje': '85.53'}, {'Estrellas': 4, 'Porcentaje': '10.82'}, {'Estrellas': 3, 'Porcentaje': '2.40'}, {'Estrellas': 2, 'Porcentaje': '0.71'}, {'Estrellas': 1, 'Porcentaje': '0.51'}]",97
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/e5/0e9a36753b455a8ddc6fe1ec354596/Habilidades-gerenciales_3.jpg,Orden y manejo del tiempo,"En este curso realizarás varios ejercicios para diagnosticar y desarrollar destrezas para el manejo efectivo de tu tiempo al clasificar prioridades y necesidades de la empresa.Por otra parte, desarrollarás habilidades para fortalecer una actitud de orden y respeto por las normas y procedimientos de trabajo valorando la importancia de contar con un clima organizado en donde todo el equipo se siente cómodo y sabe dónde encontrar los materiales relacionados con el trabajo del área.",23309,69334,4.8,"[{'Estrellas': 5, 'Porcentaje': '84.70'}, {'Estrellas': 4, 'Porcentaje': '12.99'}, {'Estrellas': 3, 'Porcentaje': '1.62'}, {'Estrellas': 2, 'Porcentaje': '0.54'}, {'Estrellas': 1, 'Porcentaje': '0.13'}]",97
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/99/5b30451d4d4624addee6e55f53a6c4/PensamientoCientifico_FINAL.jpg,Pensamiento científico,"¿El pensamiento científico es sólo para científicos? Su utilidad va mucho más allá, ayudando a las personas a tomar mejores decisiones todos los días. El objetivo de este curso es fomentar en pensamiento científico en los alumnos para ayudarles a tomar mejores decisiones profesionales, personales y sociales. Para lograr este objetivo, el curso destila conceptos de ciencias y filosofía a un nivel accesible al público general, ilustrándolos con ejemplos actuales de diversas áreas.",104423,100379,4.7,"[{'Estrellas': 5, 'Porcentaje': '81.73'}, {'Estrellas': 4, 'Porcentaje': '14.13'}, {'Estrellas': 3, 'Porcentaje': '2.80'}, {'Estrellas': 2, 'Porcentaje': '0.50'}, {'Estrellas': 1, 'Porcentaje': '0.82'}]",97
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/3e/c7d58d476444039418cbd2cf310487/PensamientoSistemico_FINAL.jpg,Pensamiento sistémico,Este curso general tiene el propósito de promover el uso del pensamiento sistémico para nuestro beneficio y de quienes nos rodean.,76646,50613,4.7,"[{'Estrellas': 5, 'Porcentaje': '78.50'}, {'Estrellas': 4, 'Porcentaje': '15.70'}, {'Estrellas': 3, 'Porcentaje': '3.80'}, {'Estrellas': 2, 'Porcentaje': '1.10'}, {'Estrellas': 1, 'Porcentaje': '0.90'}]",99
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/bb/2de341ebde4098b9e816ee9102d648/PeriodismoDigitalFakeN_FINAL.jpg,Periodismo digital y combate a las fake news,"Este curso es resultado de la participación de destacados académicos, periodistas y servidores públicos especializados en temas de periodismo y combate a las noticias falsas y tiene como finalidad proporcionar las herramientas básicas para ejercer el periodismo digital con compromiso y responsabilidad.",15480,40548,4.9,"[{'Estrellas': 5, 'Porcentaje': '90.76'}, {'Estrellas': 4, 'Porcentaje': '7.17'}, {'Estrellas': 3, 'Porcentaje': '1.28'}, {'Estrellas': 2, 'Porcentaje': '0.76'}]",96
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/ec/97d5e67c0642328b3e0b354d6eccb2/TecMusical_6.jpg,Perspectivas de música colaborativa,"Este curso está dedicado a revisar las tendencias estéticas que se derivan del encuentro entre la experimentación musical y los planteamientos filosóficos del software libre y el movimiento de código abierto. Más específicamente, se analizarán algunas perspectivas de música colaborativa que parten de la idea de que las creaciones humanas deberían compartirse libremente. Desde la música remix hasta el live coding, son varias las propuestas artísticas que se revisarán a lo largo de los cuatro módulos del curso, y a partir de las discusiones y los casos que se analicen en el mismo, los estudiantes desarrollarán una serie de proyectos sonoros que pondrán en circulación utilizando licencias Creative Commons.",0,2004,5.0,"[{'Estrellas': 5, 'Porcentaje': '100'}]",0
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/bc/24ab25cdc644f88cfcb5f11f75ec29/Android_1.jpg,Programando con Java para aplicaciones Android,"¡Aprende lo mejor de Java para el desarrollo en Android! Descubre lo necesario para construir tus aplicaciones móviles de una forma sencilla, objetiva y práctica.A lo largo del curso, verás diversos ejemplos para crear tu primer Hola Mundo y practicarás la programación orientada a objetos.",55381,81116,4.7,"[{'Estrellas': 5, 'Porcentaje': '77.82'}, {'Estrellas': 4, 'Porcentaje': '16.32'}, {'Estrellas': 3, 'Porcentaje': '3.82'}, {'Estrellas': 2, 'Porcentaje': '0.59'}, {'Estrellas': 1, 'Porcentaje': '1.42'}]",98
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/ef/d82ead5b6945a8be423c0f94af7fad/Finanzas-6.jpg,Toma de decisiones financieras,"Este es el último curso del programa especializado de finanzas corporativas, ofrecido por la UNAM. En este, el administrador financiero será capaz de integrar todos los elementos aprendidos en los cinco cursos anteriores, en un caso práctico que le permita tomar decisiones de inversión y financiamiento en una situación simulada.",5743,25355,4.7,"[{'Estrellas': 5, 'Porcentaje': '73.45'}, {'Estrellas': 4, 'Porcentaje': '20.98'}, {'Estrellas': 3, 'Porcentaje': '4.32'}, {'Estrellas': 2, 'Porcentaje': '0.61'}, {'Estrellas': 1, 'Porcentaje': '0.61'}]",0
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/4a/ea7a4345394f5e8b05e2811153dae1/EstrategiasNegociacion_5.jpg,Proyecto final sobre negociación para un mejor clima laboral,"Aquí se planteará el caso de una organización en la que están sucediendo varios acontecimientos preocupantes, que debes conciliar, negociar y resolver. Entre éstos, sobresale la existencia de conflictos latentes, inherentes a un clima laboral deteriorado por una administración centralizada de forma excesiva, en donde no se delega y se impide la participación de la gente. Prevalece la falta de cooperación entre las áreas y sus colaboradores entre sí, aunado a una falta de liderazgo, trabajo en equipo y comunicaciones defectuosas, y agregando la existencia de una situación tensa, por la presencia de una élite de profesionistas y especialistas en los altos niveles de la organización, que influyen en toda la empresa, imponiendo los intereses y la cultura de su especialidad en beneficio de su propio trabajo y de las áreas afines al mismo. Esta élite crea un clima laboral que los demás consideran déspota y hostil.Dichos aspectos hacen imposible el futuro desarrollo de la empresa y emplear el talento de la gente.

¿Qué hacer para aclarar esta situación?, ¿podrán conciliarse los intereses mediante acuerdos de cooperación?, ¿qué elementos subyacentes deberán ser considerados?, ¿quiénes pueden representar a las partes?, y lo más importante, ¿podremos encontrar una fórmula que perdure? En resumen, se requiere negociar el cambio.",3251,29801,4.8,"[{'Estrellas': 5, 'Porcentaje': '84.44'}, {'Estrellas': 4, 'Porcentaje': '11.11'}, {'Estrellas': 3, 'Porcentaje': '2.22'}, {'Estrellas': 2, 'Porcentaje': '2.22'}]",0
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/13/ea7fd986e14924903e5e754cdc37c7/Android_5.jpg,Proyecto final - Construyendo una aplicación profesional con Android,"¡Es momento de construir tu propia aplicación profesional! En este curso, no sólo deberás desarrollar tu aplicación móvil sino que, ésta, contribuirá a la mejora de tu ciudad, de tu país o del mundo. 

Para lograrlo, retomarás lo aprendido a lo largo del programa especializado, usarás las herramientas avanzadas de Android y, por supuesto, es necesaria tu creatividad. 

Prepárate para convertirte en un desarrollador de aplicaciones profesionales.",4426,3291,4.9,"[{'Estrellas': 5, 'Porcentaje': '91.66'}, {'Estrellas': 4, 'Porcentaje': '8.33'}]",0
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/f6/dd9832e11b45259b157892ad210c36/EvaluacionEdu_4.jpg,Proyecto final: Evaluación educativa,"En este curso se pretende que a lo largo de tres semanas integres un portafolio electrónico semiestructurado a través del cual serás evaluado con la finalidad de verificar que has adquirido todos los conocimientos y desarrollado las habilidades necesarias para ser un especialista en el área de evaluación para el aprendizaje.La elaboración del proyecto final se divide en tres etapas, en la primera brindarás el contexto de la asignatura así como el contenido, en la segunda desarrollarás los instrumentos cuantitativos y en la tercera los cualitativos.
La calificación será entre pares, para ello contarás con un instrumento que te ayudará a valorar el trabajo de tus compañeros.

Al término del curso: el participante integrará un portafolio electrónico semiestructurado con documentos que reflejen el aprendizaje adquirido en los tres cursos anteriores del programa especializado Evaluación para el aprendizaje.",0,5926,4.8,"[{'Estrellas': 5, 'Porcentaje': '92.85'}, {'Estrellas': 4, 'Porcentaje': '3.57'}, {'Estrellas': 3, 'Porcentaje': '3.57'}]",0
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/f6/f35c6bf2a44496a3a2ad7c65d44a35/QuimicaGuerraE2_FINAL.jpg,"Química, guerra y ética","En este curso estudiarás lo básico que hay que saber acerca de las armas químicas, su modo de acción y sus consecuencias; estudiarás los esfuerzos que se han hecho y se siguen haciendo para la eliminación de esas armas en los niveles local y global. Tendrás información sobre el uso dual (para bien y para mal) de sustancias y procesos químicos y la importancia de la ética para el empleo correcto y benéfico de la ciencia en general y de la química en particular.",8197,26454,4.9,"[{'Estrellas': 5, 'Porcentaje': '92.16'}, {'Estrellas': 4, 'Porcentaje': '7.22'}, {'Estrellas': 3, 'Porcentaje': '0.60'}]",98
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/92/b2f9902e9848b4b676c3af9a218ace/C2_IArtificial.jpg,Razonamiento artificial,"El razonamiento formal juega un papel importante en la inteligencia artificial. Hay dos maneras principales de formalizar razonamiento: una que enfatiza la deducción (lógica), y otra que enfatiza la incertidumbre (teoría de la probabilidad). En este curso vamos a cubrir una introducción tanto a la lógica (vamos a cubrir tres lógicas) como a la teoría de la probabilidad (vamos a cubrir tres modelos gráficos probabilísticos). Algunas tareas requieren programación básica en Python: El alumno deberá completar código al que se le ha eliminado una parte.",5356,15189,4.2,"[{'Estrellas': 5, 'Porcentaje': '53.03'}, {'Estrellas': 4, 'Porcentaje': '28.78'}, {'Estrellas': 3, 'Porcentaje': '10.60'}, {'Estrellas': 2, 'Porcentaje': '3.03'}, {'Estrellas': 1, 'Porcentaje': '4.54'}]",0
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/16/c039764136428c9211ea64bfd18372/Database-System_1.jpg,Relational database systems,"Welcome to the specialization course Relational Database Systems. This course will be completed on six weeks, it will be supported with videos and various documents that will allow you to learn in a very simple way how several types of information systems and databases are available to solve different problems and needs of the companies. Objective:

A learner will be able to design, test, and implement analytical, transactional or NoSQL database systems according to business requirements by programming reliable, scalable and maintainable applications and resources using SQL and Hadoop ecosystem.

Programming languages:

For course 1 you will use the MYSQL language.

Software to download:
MySQL
Workbench 

In case you have a Mac / IOS operating system you will need to use a virtual Machine (VirtualBox, Vmware).",13628,64533,4.2,"[{'Estrellas': 5, 'Porcentaje': '54.22'}, {'Estrellas': 4, 'Porcentaje': '26.05'}, {'Estrellas': 3, 'Porcentaje': '11.26'}, {'Estrellas': 2, 'Porcentaje': '3.52'}, {'Estrellas': 1, 'Porcentaje': '4.92'}]",0
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/39/37ed7e8aa24a82be2f7d362a7f7fda/C3_IArtificial.jpg,Resolución de problemas por búsqueda,"El curso trata de resolución automática de problemas por medio de algoritmos de búsqueda.Aprenderás a abstraer un problema como un grafo de estados-acciones y a dimensionar su complejidad por medio de la identificación de parámetros. Además, te mostraremos cómo analizar el consumo de recursos computacionales de los algoritmos para seleccionar o adaptar el más apropiado al problema.
Nos interesa que puedas aplicar los algoritmos a problemas concretos.
Te acompañaremos en la implementación de los algoritmos en el lenguaje de programación Python y te mostraremos algunos ejemplos de su aplicación a ciertos problemas modelo.
Al final podrás probar tus algoritmos en un espacio de búsqueda interesante: el resolver el cubo de Rubik.",3040,13208,0.0,[],0
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/2f/ed65d2cb3c45f896c1917b12f2a071/Robotica_FINAL.jpg,Robótica,"¿Te gustaría construir un robot y controlarlo a través de tu celular? ¡Estás en el curso indicado! Aquí podrás armar y animar un robot además de controlarlo con tu teléfono móvil, aún cuando te encuentres lejos de éste. ¿No sabes acerca de mecánica, electrónica o programación? ¡No te preocupes! Éste es un curso en el que aplicarás los conocimientos básicos sobre mecánica, electricidad, electrónica y programación para construir y controlar tu robot. 

Parece complicado, pero no te preocupes, ya verás que resulta muy sencillo. El único requisito es que tengas interés por aprender sobre robótica móvil.

Subtítulos disponibles en español 
Cinco semanas de estudio
Dos/cuatro horas por semana

* Los videos de este curso fueron producidos en colaboración con Fundación Televisa, apoyando el acceso a la educación.",211928,87288,4.5,"[{'Estrellas': 5, 'Porcentaje': '70.89'}, {'Estrellas': 4, 'Porcentaje': '16.34'}, {'Estrellas': 3, 'Porcentaje': '6.49'}, {'Estrellas': 2, 'Porcentaje': '2.16'}, {'Estrellas': 1, 'Porcentaje': '4.10'}]",99
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/e9/07b049e4144291ba7705641dcec03c/seguridad.png,Seguridad agroalimentaria,"La seguridad agroalimentaria es uno de los mayores problemas a nivel mundial debido a que existen millones de personas que no tienen acceso diario a los alimentos. Por ello, es necesario revisar el concepto y analizar su importancia, elementos para la construcción de políticas para generar seguridad alimentaria, así como los riesgos e  implicaciones de no implementar estas políticas. Al hacerlo, puede contribuirse al reto global  actual, el cual, requiere tomar conciencia de estos aspectos mejorar las condiciones de acceso, disponibilidad, estabilidad y utilización  de alimentos. Este curso, desarrollado por el Instituto Interamericano de Cooperación para la Agricultura (IICA) y la Universidad Nacional Autónoma de México (UNAM), es una introducción a los elementos  teórico-prácticos sobre la situación e importancia de la seguridad agroalimentaria en las Américas y a los elementos básicos para desarrollar e implementar estrategias nacionales de seguridad agroalimentaria.

El curso comprende cuatro módulos. Cada uno con una duración de  10 horas por semana. Estos cuatro módulos, abordan: 

1.	El concepto de la seguridad agroalimentaria.
 
2.	La importancia de la seguridad agroalimentaria para el bienestar de los países.

3.	Elementos para la construcción e implementación de estrategias nacionales de seguridad agroalimentaria.

4.	Riesgos e implicaciones de no adoptar e implementar una estrategia de seguridad alimentaria a nivel país. 

Si eres un experto en el sector agropecuario y agroindustrial o eres novato en estos temas pero son de tu interés, este curso es para ti. 

¡Únete a este curso!",27748,23332,4.8,"[{'Estrellas': 5, 'Porcentaje': '80.35'}, {'Estrellas': 4, 'Porcentaje': '15.90'}, {'Estrellas': 3, 'Porcentaje': '3.24'}, {'Estrellas': 2, 'Porcentaje': '0.48'}]",98
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/a0/782d608d8e4f9eb4ecad5ba3615c26/SeguridadHidrica_FINAL.jpg,Seguridad hídrica,"Habitamos en un contexto caracterizado por múltiples y complejos desafíos. La falta de servicios de agua potable y saneamiento, la degradación de los ecosistemas, el uso intensivo de agua para la producción de bienes y servicios, y la exacerbación de los efectos del cambio ambiental global imponen grandes retos para el ejercicio de todos los derechos humanos de todas las personas, así como para la sustentabilidad de los ecosistemas.Ante este escenario, la comunidad internacional ha decidido establecer como una de sus más altas prioridades alcanzar la seguridad hídrica. En un ambiente de seguridad hídrica:

1. La población tiene acceso a agua potable en cantidad y calidad adecuadas y a un precio justo para solventar sus necesidades básicas de consumo, saneamiento, higiene y salud. Esta condición favorece su desarrollo integral y le permite hacer valer todos sus derechos humanos.

2. Los ecosistemas son aprovechados de manera sustentable para que puedan seguir brindando sus servicios
ambientales, de los cuales dependen tanto las personas como la naturaleza.

3. Existe un adecuado abastecimiento de agua para la producción de alimentos y de energía, así como para la
industria, el transporte y el turismo.

4. La población es resiliente a los efectos relacionados con los fenómenos hidrometeorológicos extremos, incluyendo inundaciones, sequías y transporte de contaminantes.

Hacer realidad un ambiente de seguridad hídrica no es tarea sencilla, por ello, en este curso analizarás cada uno
de los elementos contenidos en este nuevo paradigma, revisarás los principales retos que enfrentamos para alcanzarlo y conocerás algunas iniciativas que son empleadas en la actualidad para dar solución a los problemas relacionados con los recursos hídricos. 

Para proponer soluciones innovadoras que pueden ser aplicadas a distintas escalas, utilizarás enfoques propios de la ciencia de frontera, como la economía circular, la gestión integral del riesgo y la ecohidrología.",6851,21983,4.9,"[{'Estrellas': 5, 'Porcentaje': '89.02'}, {'Estrellas': 4, 'Porcentaje': '9.75'}, {'Estrellas': 3, 'Porcentaje': '0.81'}, {'Estrellas': 2, 'Porcentaje': '0.40'}]",98
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/7e/6657c65aa84e46a5d0d72f4e9f080a/SerMC_FINAL.jpg,Ser más creativos,"¡Claro que todos podemos potenciar nuestra creatividad a través de procedimientos, rutinas y protocolos sencillos! En este curso UNAM, el participante desarrollará su talento creativo para aportar soluciones originales y generar ideas y productos en el ámbito en que se desenvuelve y en la vida cotidiana.",179909,166011,4.7,"[{'Estrellas': 5, 'Porcentaje': '77.69'}, {'Estrellas': 4, 'Porcentaje': '17.44'}, {'Estrellas': 3, 'Porcentaje': '3.43'}, {'Estrellas': 2, 'Porcentaje': '0.78'}, {'Estrellas': 1, 'Porcentaje': '0.64'}]",98
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/63/acf355d0fa4f6ab394ced11625d14c/IA_1.jpg,Sesenta años de inteligencia artificial,"En este curso, ofrecido por la UNAM, cubriremos el pasado, presente y futuro de la inteligencia artificial. También mencionaremos los conceptos más importantes que serán útiles en el resto del programa especializado. Discutiremos las implicaciones sociales, éticas y filosóficas de los desarrollos en inteligencia artificial.",11198,32380,4.8,"[{'Estrellas': 5, 'Porcentaje': '84.78'}, {'Estrellas': 4, 'Porcentaje': '11.95'}, {'Estrellas': 3, 'Porcentaje': '1.81'}, {'Estrellas': 2, 'Porcentaje': '0.36'}, {'Estrellas': 1, 'Porcentaje': '1.08'}]",98
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/96/30f315c7364901a5d0da2ce1022839/agrosilvopastoriles_FINAL.jpg,Sistemas agrosilvopastoriles: una alternativa climáticamente inteligente para la ganadería,"El mundo enfrenta hoy el titánico reto de alimentar a una población creciente en un contexto de cambio climático y con mayores presiones sobre los ecosistemas naturales. En particular, las proyecciones indican que el consumo de carne a nivel mundial se duplicará en los próximos 20 años por el incremento de la población, del ingreso y por cambios en los patrones de consumo. La demanda para carne de calidad seguirá incrementando a una tasa del 5% anual en países en desarrollo durante las próximas cuatro décadas con lo cual la presión sobre los bosques no desaparecerá.A la par, el desarrollo de la ganadería representa una fuente de alimento y recursos económicos para miles de familias rurales. En números llanos, una tercera parte de la población mundial depende de la agricultura para su supervivencia y el 60% de los agricultores también son ganaderos. La ganadería proporciona ingresos y alimento a mil millones de personas pobres y para muchos campesinos en condición de pobreza, el ganado es una fuente de energía como fuerza de tiro, un medio de transporte, una fuente esencial de fertilizante orgánico para cultivos agrícolas, provee subproductos como la lana y el cuero, y funge como un mecanismo de ahorro y capital en momentos de necesidad económica, por ejemplo mediante la venta o el intercambio de un animal en caso de ser necesario. 

En este curso, ofrecido por la UNAM, se abordan los beneficios y retos de la ganadería y la necesidad de transitar hacia nuevos esquemas de producción más amigable con el ambiente. Asimismo, profundiza en los sistemas agrosilvopastoriles como alternativas productivas sociales y ambientalmente viables, así como rentables que no sólo repercuten en el bienestar a nivel local sino que contribuyen al cumplimiento de metas globales de desarrollo sostenible. A lo largo del curso, se presentarán conceptos clave tales como  “ganadería climáticamente inteligente”, “buenas prácticas ganaderas”,“manejo integral del paisaje” y los “servicios ecosistémicos”.",7637,15154,4.8,"[{'Estrellas': 5, 'Porcentaje': '82.75'}, {'Estrellas': 4, 'Porcentaje': '14.28'}, {'Estrellas': 3, 'Porcentaje': '2.46'}, {'Estrellas': 2, 'Porcentaje': '0.49'}]",97
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/2b/b9c3201db44003a953e36a898bdbf1/Habilidades-gerenciales_4.jpg,Solución de problemas y toma de decisiones,"Este curso, ofrecido por la UNAM, te presenta técnicas que permiten  entender las ventajas del pensamiento divergente (creativo) como una habilidad fundamental en la solución de problemas. Revisa, también, la metodología para manejar estilos participativos en la toma de decisiones asegurando la efectividad de las mismas y la aceptación por parte del personal al ser tomado en cuenta.",16032,62294,4.8,"[{'Estrellas': 5, 'Porcentaje': '84.19'}, {'Estrellas': 4, 'Porcentaje': '14.28'}, {'Estrellas': 3, 'Porcentaje': '1.08'}, {'Estrellas': 2, 'Porcentaje': '0.21'}, {'Estrellas': 1, 'Porcentaje': '0.21'}]",98
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/79/9c32198ac04dbc94fea648efa104f2/TecMusical_7.jpg,Tecnología musical con software libre: Proyecto final,"Bienvenidas y bienvenidos a nuestro curso final. Después de haber concluido seis intensos cursos en los que vimos distintas aproximaciones a la tecnología musical, llegó el momento de aplicar todo lo que vimos en un único proyecto final. 
Como hemos insistido a lo largo del programa especializado, lo más importante en este tipo de proyectos es la creatividad que impriman a sus creaciones artísticas. Es por eso que en este curso los invitamos a generar proyectos diversos que amplíen y complementen nuestra manera de entender la música libre.
De manera que este curso tiene dos únicos propósitos puntuales: primero, repasar los contenidos de los cursos previos; segundo, organizar por etapas la realización del proyecto final. 
¡Manos a la obra!

Al término del curso: 
Integrarás en un proyecto creativo las distintas herramientas, conocimientos y perspectivas estéticas que se abordaron en los seis cursos previos del programa especializado sobre tecnología musical con software libre.",0,0,0.0,[],0
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/ac/97d4d9f94b4548b6cc84505ffb00da/QuimicaCarbono_FINAL.jpg,Una aproximación a la química del carbono,"En este curso, ofrecido por la UNAM, conocerás cómo se forman los compuestos orgánicos y sus propiedades físicas generales, desde la composición del petróleo hasta la obtención de hidrocarburos y los diferentes grupos funcionales.Comprenderás la estructura química de los diferentes hidrocarburos y grupos funcionales, así como las reacciones características que los distinguen.
Reconocerás la importancia y el impacto ambiental del petróleo y los materiales poliméricos.

El curso está conformado por cinco módulos que se abordarán durante cinco semanas.",7187,67292,4.9,"[{'Estrellas': 5, 'Porcentaje': '90.45'}, {'Estrellas': 4, 'Porcentaje': '9.54'}]",96
